Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
0.03225806451612903,1,0.16129032258064516,0.6666666666666667,4,1,3,0,0.7857142857142857,0.6666666666666666,0.5,0.1111111111111111,0.26945835229858905,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.3548387096774194,1,0.5161290322580645,0.6666666666666667,4,1,1,1,0.2142857142857143,0.6666666666666666,0.5,0.3333333333333333,0.7966165983917463,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0.22580645161290322,3,0.9354838709677419,0.6666666666666667,4,3,2,0,0.7142857142857143,0.3333333333333333,0.0,0.7777777777777777,0.4326354119253527,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0.967741935483871,1,0.32258064516129037,0.6666666666666667,4,4,5,1,0.6428571428571427,0.3333333333333333,0.0,0.0,0.17728720983158863,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.29032258064516125,1,0.0967741935483871,1.0,5,5,3,0,0.6428571428571427,0.6666666666666666,0.5,0.3333333333333333,0.29896829009255044,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0.3225806451612903,3,0.16129032258064516,0.6666666666666667,4,4,5,1,0.4285714285714285,0.3333333333333333,0.5,0.3333333333333333,0.8169473524503109,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0.5161290322580645,1,0.9999999999999999,1.0,4,3,4,0,0.0714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.4587316037020178,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.4838709677419355,1,0.4516129032258065,0.6666666666666667,4,1,5,1,0.0714285714285714,0.6666666666666666,0.5,0.1111111111111111,0.4746624184494007,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.29032258064516125,3,0.5806451612903226,0.3333333333333333,4,4,3,0,0.3571428571428571,0.3333333333333333,0.0,0.3333333333333333,0.341222879684418,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0.0967741935483871,1,0.25806451612903225,0.6666666666666667,4,1,3,0,0.2142857142857143,0.3333333333333333,0.5,1.0,0.3506296464876347,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.9354838709677419,1,0.03225806451612903,0.3333333333333333,3,3,2,0,0.7142857142857143,0.0,0.0,1.0,0.40183583674707923,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.03225806451612903,1,0.3870967741935484,1.0,5,5,8,1,0.7142857142857143,0.6666666666666666,0.5,0.1111111111111111,0.29547868305264735,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.5161290322580645,1,0.1290322580645161,0.6666666666666667,4,1,3,0,0.2142857142857143,0.3333333333333333,1.0,0.3333333333333333,0.4233045061447426,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.12903225806451613,1,0.0967741935483871,1.0,4,4,3,0,0.2142857142857143,0.6666666666666666,0.5,0.8888888888888888,0.39743589743589725,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0.6451612903225806,3,0.0967741935483871,0.6666666666666667,4,2,2,1,0.4999999999999999,0.3333333333333333,0.0,0.2222222222222222,0.1733424366560462,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.5806451612903225,3,0.06451612903225806,1.0,4,5,7,1,0.7857142857142857,0.6666666666666666,0.5,0.4444444444444444,0.5268548020027309,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0.5806451612903225,2,0.06451612903225806,0.6666666666666667,5,3,6,0,0.0714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.5671370050068273,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.22580645161290322,3,0.1290322580645161,1.0,4,1,3,0,0.2857142857142857,0.6666666666666666,0.5,0.5555555555555556,0.5307237141556668,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0.25806451612903225,1,0.32258064516129037,0.6666666666666667,4,5,5,0,0.2857142857142857,0.6666666666666666,0.5,0.1111111111111111,0.5015930814747384,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.03225806451612903,1,0.3870967741935484,0.6666666666666667,2,3,4,0,0.4285714285714285,1.0,1.0,0.3333333333333333,0.27036868456986796,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0.29032258064516125,3,0.1290322580645161,0.6666666666666667,4,1,1,0,0.5714285714285713,1.0,1.0,0.4444444444444444,0.5033378849946896,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.3225806451612903,2,0.32258064516129037,1.0,5,5,2,0,0.7857142857142857,0.3333333333333333,0.5,0.4444444444444444,0.2907752996510392,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.03225806451612903,3,0.1290322580645161,0.6666666666666667,5,3,3,0,0.2142857142857143,0.3333333333333333,0.5,0.3333333333333333,0.26816871491427696,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.5161290322580645,1,0.32258064516129037,0.6666666666666667,4,3,6,0,0.2142857142857143,0.6666666666666666,0.5,0.1111111111111111,0.4141253224093461,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.16129032258064516,3,0.3548387096774194,0.3333333333333333,3,1,2,0,0.0714285714285714,0.3333333333333333,0.0,0.8888888888888888,0.3328023061750872,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0.3870967741935484,3,0.7096774193548387,0.3333333333333333,5,3,7,0,0.5714285714285713,0.0,0.0,0.2222222222222222,0.3585950538613262,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.29032258064516125,3,0.32258064516129037,0.3333333333333333,3,5,2,0,0.5714285714285713,0.3333333333333333,0.0,0.0,0.05924745865574277,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0.7741935483870968,1,0.3548387096774194,1.0,4,2,6,0,0.5714285714285713,0.6666666666666666,0.5,0.1111111111111111,0.29365801851008955,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0.9032258064516129,1,0.29032258064516125,0.3333333333333333,4,4,2,1,0.2857142857142857,1.0,0.5,0.0,0.9534213321195567,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
0.3548387096774194,1,0.6129032258064516,0.3333333333333333,5,1,4,1,0.3571428571428571,0.0,0.0,0.0,0.36428463055682003,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0.5483870967741935,1,0.3870967741935484,0.6666666666666667,5,3,3,0,0.0714285714285714,0.6666666666666666,0.5,0.1111111111111111,0.5119101805492338,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.0967741935483871,1,0.3870967741935484,1.0,4,4,2,0,0.2857142857142857,0.6666666666666666,0.5,0.2222222222222222,0.36276741010468816,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.7741935483870968,1,0.3870967741935484,0.3333333333333333,4,4,4,0,0.3571428571428571,0.0,0.0,0.3333333333333333,0.9204217872856927,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0.3870967741935484,1,0.19354838709677422,0.6666666666666667,4,3,9,0,0.6428571428571427,0.3333333333333333,0.5,0.1111111111111111,0.36390532544378706,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.0,3,0.0967741935483871,0.6666666666666667,3,3,2,0,0.5714285714285713,0.0,0.5,0.2222222222222222,0.1345774541040814,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.6451612903225806,1,0.29032258064516125,0.3333333333333333,4,1,10,1,0.2142857142857143,0.3333333333333333,0.0,0.0,0.10400546199362781,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.1935483870967742,1,0.06451612903225806,1.0,4,5,3,0,0.2142857142857143,0.3333333333333333,0.5,0.1111111111111111,0.3373539675314824,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.0,1,0.32258064516129037,0.6666666666666667,4,3,1,1,0.4285714285714285,0.3333333333333333,0.0,0.0,0.18047337278106512,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.22580645161290322,3,0.1290322580645161,0.6666666666666667,4,1,4,1,0.0714285714285714,0.0,0.0,0.1111111111111111,0.5381580943711121,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.06451612903225806,1,0.0967741935483871,0.6666666666666667,4,5,4,0,0.0714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.2708997117281141,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0.3548387096774194,1,0.8387096774193549,0.3333333333333333,4,4,4,0,0.4285714285714285,0.3333333333333333,0.0,0.3333333333333333,0.8384160218479745,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.03225806451612903,1,0.9032258064516129,0.6666666666666667,5,3,3,1,0.2857142857142857,0.3333333333333333,0.5,0.4444444444444444,0.3265817023213472,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0.0,1,0.29032258064516125,0.3333333333333333,3,5,2,0,0.2142857142857143,0.3333333333333333,0.0,0.2222222222222222,0.11310878470641783,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.16129032258064516,1,0.29032258064516125,0.6666666666666667,1,3,6,0,0.0714285714285714,0.3333333333333333,0.0,0.3333333333333333,0.316037020179032,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.0,1,0.3548387096774194,0.3333333333333333,3,5,2,0,0.2857142857142857,0.0,0.0,0.8888888888888888,0.24305871643149735,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0.25806451612903225,1,0.16129032258064516,0.3333333333333333,3,3,2,1,0.0,0.3333333333333333,0.0,0.1111111111111111,0.2457897132453345,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.5483870967741935,1,0.3548387096774194,0.3333333333333333,3,1,3,1,0.1428571428571428,0.0,0.0,0.3333333333333333,0.4138977393415263,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
0.5483870967741935,1,0.32258064516129037,1.0,4,3,6,1,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.45615232893339386,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.03225806451612903,3,0.32258064516129037,0.6666666666666667,4,1,2,0,0.6428571428571427,0.6666666666666666,0.5,0.2222222222222222,0.44249734486420855,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0.03225806451612903,1,0.32258064516129037,0.6666666666666667,6,3,3,0,0.6428571428571427,0.6666666666666666,0.5,0.3333333333333333,0.46366257017144596,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0.29032258064516125,2,0.29032258064516125,0.6666666666666667,4,5,1,0,0.7142857142857143,0.3333333333333333,0.0,0.3333333333333333,0.10112274313457736,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0.16129032258064516,1,0.4193548387096774,0.6666666666666667,4,2,5,1,0.6428571428571427,0.6666666666666666,0.5,0.3333333333333333,0.2918373539675315,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0.0,1,0.29032258064516125,0.3333333333333333,4,3,2,1,0.2142857142857143,0.0,0.0,0.7777777777777777,0.1029434076771355,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.9354838709677419,1,0.19354838709677422,0.3333333333333333,4,3,2,1,0.4285714285714285,0.3333333333333333,0.5,0.3333333333333333,0.4192080109239872,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0.03225806451612903,1,0.3870967741935484,1.0,2,3,3,0,0.5714285714285713,0.3333333333333333,0.5,0.3333333333333333,0.3790016689424974,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0.4193548387096774,3,0.4838709677419355,0.3333333333333333,3,5,2,0,0.2857142857142857,0.0,0.0,0.2222222222222222,0.27537551206190247,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.12903225806451613,1,0.3548387096774194,0.6666666666666667,4,5,5,0,0.2857142857142857,0.6666666666666666,0.5,0.1111111111111111,0.26619632832650597,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.03225806451612903,1,0.22580645161290322,1.0,4,1,3,0,0.5714285714285713,0.6666666666666666,1.0,0.3333333333333333,0.3495675921711424,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0.0,1,0.19354838709677422,0.3333333333333333,3,3,2,1,0.1428571428571428,0.6666666666666666,0.5,0.2222222222222222,0.18449400697921414,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.16129032258064516,1,0.22580645161290322,0.6666666666666667,4,1,2,1,0.1428571428571428,0.6666666666666666,0.5,0.4444444444444444,0.4788347746927629,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0.06451612903225806,1,0.32258064516129037,1.0,4,2,3,0,0.7857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.3642087695342132,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.12903225806451613,1,0.8064516129032259,0.0,3,1,3,0,0.6428571428571427,0.0,0.0,0.4444444444444444,0.32081626460324675,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0.06451612903225806,1,0.03225806451612903,0.6666666666666667,1,3,9,1,0.0714285714285714,0.0,0.0,0.2222222222222222,0.40092550447580033,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.25806451612903225,1,0.0967741935483871,1.0,4,5,7,0,0.2857142857142857,0.6666666666666666,0.5,0.4444444444444444,0.3403884084357457,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
0.06451612903225806,1,0.29032258064516125,0.3333333333333333,3,2,2,0,0.5714285714285713,0.0,0.0,0.5555555555555556,0.10097102108936429,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0.12903225806451613,2,0.0967741935483871,0.6666666666666667,4,5,4,0,0.0714285714285714,0.0,0.0,0.0,0.4097253830981641,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
1.0,1,0.22580645161290322,0.6666666666666667,5,4,4,1,0.2142857142857143,0.6666666666666666,0.5,0.3333333333333333,0.9135942952510999,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.3225806451612903,1,0.25806451612903225,0.6666666666666667,6,3,3,0,0.2857142857142857,0.6666666666666666,0.5,0.8888888888888888,0.32104384767106653,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.29032258064516125,1,0.1290322580645161,0.6666666666666667,4,1,4,0,0.2857142857142857,0.6666666666666666,0.5,0.8888888888888888,0.5502199969655591,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0.3870967741935484,3,0.29032258064516125,0.6666666666666667,5,2,2,0,0.7142857142857143,0.6666666666666666,0.5,0.6666666666666666,0.41867698376574103,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0.06451612903225806,1,0.9677419354838709,0.6666666666666667,5,3,9,0,0.4285714285714285,0.0,0.0,0.6666666666666666,0.4077529965103929,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.4193548387096774,1,0.6774193548387096,0.6666666666666667,4,1,10,0,0.2857142857142857,0.6666666666666666,1.0,0.3333333333333333,0.40911849491731156,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
0.03225806451612903,1,0.9999999999999999,1.0,5,4,2,0,0.0714285714285714,0.3333333333333333,0.5,0.5555555555555556,0.377029282354726,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0.03225806451612903,3,0.06451612903225806,0.3333333333333333,4,1,2,1,0.0714285714285714,0.3333333333333333,0.0,0.7777777777777777,0.441890456683356,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.03225806451612903,1,0.1290322580645161,0.6666666666666667,4,1,3,1,0.2142857142857143,0.3333333333333333,0.5,0.4444444444444444,0.39834622970717637,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.0,1,0.29032258064516125,0.6666666666666667,3,5,2,1,0.4285714285714285,0.0,0.0,0.0,0.10537096040054617,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.3225806451612903,1,0.16129032258064516,0.6666666666666667,3,3,8,1,0.2857142857142857,0.3333333333333333,0.0,0.3333333333333333,0.15073585191928396,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.0,1,0.8064516129032259,0.3333333333333333,3,4,9,0,0.7857142857142857,0.3333333333333333,0.0,0.2222222222222222,0.1963283265058412,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0.1935483870967742,1,0.16129032258064516,0.6666666666666667,3,4,6,0,0.2857142857142857,0.0,0.0,0.7777777777777777,0.15521165225307243,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0.03225806451612903,1,0.06451612903225806,0.6666666666666667,5,4,3,0,0.2142857142857143,0.6666666666666666,0.5,0.1111111111111111,0.32825064481869226,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.0,1,0.16129032258064516,0.6666666666666667,4,3,6,0,0.3571428571428571,0.0,0.0,0.2222222222222222,0.21885905021999685,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0.5161290322580645,1,0.4516129032258065,0.6666666666666667,4,4,10,0,0.8571428571428571,0.6666666666666666,0.5,0.5555555555555556,0.32294037323623115,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0.29032258064516125,1,0.0967741935483871,0.6666666666666667,3,3,3,0,0.2142857142857143,0.3333333333333333,0.0,0.2222222222222222,0.07525413442573203,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.45161290322580644,3,0.22580645161290322,0.6666666666666667,3,1,4,1,0.4999999999999999,0.0,0.5,0.0,0.9544833864360492,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.6129032258064516,1,0.9999999999999999,0.6666666666666667,4,1,6,1,0.5714285714285713,0.6666666666666666,0.5,0.3333333333333333,0.8246851767561826,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.03225806451612903,1,0.8709677419354839,1.0,5,4,7,0,0.4285714285714285,0.3333333333333333,0.5,0.2222222222222222,0.30625094826278254,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.29032258064516125,3,0.29032258064516125,0.3333333333333333,3,2,5,0,0.1428571428571428,0.3333333333333333,0.0,0.7777777777777777,0.3087543620087997,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0.12903225806451613,3,0.0967741935483871,0.6666666666666667,3,3,1,0,0.5714285714285713,0.3333333333333333,0.0,0.2222222222222222,0.15612198452435133,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.7741935483870968,1,0.06451612903225806,0.6666666666666667,5,3,4,0,0.3571428571428571,0.6666666666666666,0.5,0.3333333333333333,0.3930359581247155,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0.22580645161290322,2,0.03225806451612903,0.6666666666666667,4,5,10,0,0.2142857142857143,0.6666666666666666,1.0,0.6666666666666666,0.7186314671521771,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0.25806451612903225,3,0.1290322580645161,1.0,4,3,8,0,0.5714285714285713,0.6666666666666666,0.5,0.3333333333333333,0.2823547261417084,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.3870967741935484,3,0.1290322580645161,1.0,6,1,4,1,0.7142857142857143,0.3333333333333333,0.5,0.4444444444444444,0.5231376118950083,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0.29032258064516125,2,0.29032258064516125,0.6666666666666667,1,4,10,0,0.4999999999999999,0.3333333333333333,0.0,0.2222222222222222,0.08344712486724326,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.967741935483871,3,0.4193548387096774,0.6666666666666667,5,5,6,0,0.4285714285714285,0.3333333333333333,0.5,0.1111111111111111,0.5212410863298437,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0.1935483870967742,1,0.4516129032258065,0.3333333333333333,3,1,4,0,0.4999999999999999,0.3333333333333333,0.0,0.2222222222222222,0.18532847822788667,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.5806451612903225,1,0.22580645161290322,0.6666666666666667,5,3,5,0,0.2857142857142857,0.3333333333333333,0.5,0.4444444444444444,0.3529813381884387,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.3225806451612903,1,0.19354838709677422,0.6666666666666667,3,1,8,0,0.3571428571428571,0.3333333333333333,0.0,0.4444444444444444,0.40494613867394935,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0.03225806451612903,1,0.8387096774193549,1.0,5,5,3,0,0.1428571428571428,0.3333333333333333,0.5,0.3333333333333333,0.7747686238810497,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0.22580645161290322,1,0.32258064516129037,1.0,4,3,4,1,0.4999999999999999,0.3333333333333333,0.5,0.1111111111111111,0.597708997117281,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.0,1,0.06451612903225806,0.3333333333333333,3,1,5,0,0.0,0.0,0.0,0.2222222222222222,0.16841147018661806,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.16129032258064516,2,0.32258064516129037,1.0,2,4,11,0,0.5714285714285713,0.6666666666666666,0.5,0.3333333333333333,0.2730996813837051,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.0,1,0.0967741935483871,0.3333333333333333,3,3,7,1,0.5714285714285713,0.0,0.0,0.2222222222222222,0.22515551509634346,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
0.0967741935483871,3,0.1290322580645161,1.0,4,3,3,0,0.2857142857142857,0.6666666666666666,0.5,0.3333333333333333,0.46578667880443037,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0.3870967741935484,1,0.3548387096774194,0.6666666666666667,3,3,8,0,0.7142857142857143,0.6666666666666666,0.5,0.2222222222222222,0.9448490365650127,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0.5806451612903225,3,0.6774193548387096,0.3333333333333333,3,3,9,0,0.2857142857142857,0.0,0.0,0.1111111111111111,0.29138218783189196,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.45161290322580644,1,0.32258064516129037,1.0,4,5,4,1,0.4285714285714285,0.6666666666666666,0.5,0.1111111111111111,0.6074192080109239,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.45161290322580644,3,0.03225806451612903,0.3333333333333333,1,5,2,0,0.3571428571428571,0.3333333333333333,0.0,0.7777777777777777,0.560081929904415,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0.0967741935483871,1,0.29032258064516125,0.6666666666666667,4,5,5,0,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.26953421332119565,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.22580645161290322,1,0.22580645161290322,0.6666666666666667,5,1,6,0,0.3571428571428571,0.6666666666666666,0.5,0.3333333333333333,0.6531634046426945,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0.4838709677419355,3,0.06451612903225806,0.6666666666666667,3,5,3,0,0.4285714285714285,0.6666666666666666,0.5,0.8888888888888888,0.7497344864208767,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0.29032258064516125,3,0.6451612903225806,0.6666666666666667,4,3,3,0,0.4285714285714285,0.6666666666666666,0.5,0.1111111111111111,0.4621453497193141,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.0,1,0.25806451612903225,0.6666666666666667,5,3,2,1,0.9285714285714285,0.3333333333333333,0.0,0.6666666666666666,0.3842360795023517,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.03225806451612903,1,0.06451612903225806,0.6666666666666667,3,5,2,0,0.9999999999999999,0.3333333333333333,0.0,0.2222222222222222,0.19587316037020186,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.0967741935483871,1,0.32258064516129037,1.0,5,2,3,1,0.2142857142857143,0.3333333333333333,0.5,0.3333333333333333,0.4966621150053102,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0.8064516129032258,1,0.9354838709677419,0.3333333333333333,1,3,3,1,0.0,0.0,0.5,0.2222222222222222,0.9283871946593841,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.06451612903225806,3,0.1290322580645161,0.6666666666666667,3,3,2,0,0.2142857142857143,0.0,0.0,0.2222222222222222,0.34531937490517384,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.22580645161290322,3,0.1290322580645161,1.0,4,4,10,0,0.3571428571428571,0.6666666666666666,0.5,0.8888888888888888,0.5035654680625093,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0.03225806451612903,3,0.3870967741935484,0.6666666666666667,4,1,3,0,0.2142857142857143,0.6666666666666666,0.5,0.3333333333333333,0.4684418145956607,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0.3225806451612903,3,0.3870967741935484,1.0,4,4,7,0,0.7857142857142857,0.6666666666666666,0.5,0.8888888888888888,0.6679563040509785,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.22580645161290322,3,0.3870967741935484,0.6666666666666667,5,2,5,0,0.2857142857142857,0.6666666666666666,0.5,0.2222222222222222,0.4682900925504475,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0.03225806451612903,1,0.19354838709677422,0.6666666666666667,4,1,11,1,0.9285714285714285,0.6666666666666666,0.5,0.1111111111111111,0.2864512213624638,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0.03225806451612903,1,0.9032258064516129,0.3333333333333333,5,5,1,0,0.7142857142857143,0.3333333333333333,0.0,0.0,0.29343043544226977,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.3870967741935484,1,0.32258064516129037,0.6666666666666667,5,4,3,1,0.4285714285714285,0.6666666666666666,0.5,0.8888888888888888,0.27492034592626313,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.5161290322580645,1,0.29032258064516125,0.3333333333333333,3,2,1,0,0.5714285714285713,0.0,0.0,0.7777777777777777,0.10969503868912167,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.1935483870967742,3,0.3870967741935484,1.0,4,1,10,0,0.2142857142857143,0.6666666666666666,0.5,0.1111111111111111,0.46571081778182355,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0.29032258064516125,1,0.1290322580645161,0.6666666666666667,4,2,4,0,0.4285714285714285,0.0,0.0,0.0,0.08860567440449107,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0.25806451612903225,1,0.9354838709677419,1.0,4,4,4,0,0.3571428571428571,0.6666666666666666,0.5,0.3333333333333333,0.28842360795023525,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.29032258064516125,3,0.1290322580645161,0.6666666666666667,3,1,2,1,0.0714285714285714,0.0,0.0,0.0,0.042482172659687456,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.1935483870967742,3,0.29032258064516125,0.3333333333333333,3,3,1,0,0.0714285714285714,0.0,0.0,0.2222222222222222,0.4623729327871339,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
